ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11260,중랑구,10200,상봉동,1,대지,0309,0018,세리부아트빌(11차),2024-03-04,31600,60.36,33.0,2.0,,,2004,연립다세대,중개거래,서울 중랑구
2024,11470,양천구,10200,목동,1,대지,0318,0238,성진리치빌,2024-03-04,19000,29.98,20.0,1.0,,,2014,연립다세대,중개거래,서울 양천구
2024,11215,광진구,10300,구의동,1,대지,0644,0006,청호아트빌,2024-03-04,25000,47.35,27.0,3.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11350,노원구,10200,월계동,1,대지,0923,0000,초안1,2024-03-04,37000,59.85,0.0,11.0,,,1998,아파트,중개거래,서울 노원구
2024,11305,강북구,10300,수유동,1,대지,0397,0030,성신쉐르빌6차,2024-03-04,21600,52.5,26.0,2.0,,,2002,연립다세대,중개거래,서울 강북구
2024,11110,종로구,17500,숭인동,1,대지,0178,0101,(178-101),2024-03-04,18000,47.19,15.0,4.0,,,1996,연립다세대,중개거래,서울 종로구
2024,11260,중랑구,10100,면목동,1,대지,0651,0028,경수하이빌(651-28),2024-03-04,24800,27.18,16.0,4.0,,,2015,연립다세대,중개거래,서울 중랑구
2024,11320,도봉구,10700,창동,1,대지,0448,0051,크루즈빌,2024-03-04,29200,54.8,34.0,2.0,,,2017,연립다세대,중개거래,서울 도봉구
2024,11680,강남구,10600,대치동,1,대지,0890,0059,선릉역 롯데골드로즈2,2024-03-04,28000,34.32,47.95,15.0,,,2004,오피스텔,중개거래,서울 강남구
2024,11215,광진구,10400,광장동,1,대지,0578,0000,금호베스트빌,2024-03-04,117000,84.91,0.0,16.0,,,2001,아파트,중개거래,서울 광진구
2024,11590,동작구,10700,사당동,1,대지,0178,0034,태화,2024-03-04,43300,52.89,53.0,1.0,,,1982,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0990,0030,티에스빌,2024-03-04,18500,36.03,44.14,4.0,,,2015,오피스텔,중개거래,서울 금천구
2024,11440,마포구,12000,서교동,1,대지,0484,0033,서교동정태수다세대주택,2024-03-04,53000,82.73,39.0,5.0,,,2002,연립다세대,중개거래,서울 마포구
2024,11230,동대문구,10800,회기동,1,대지,0101,0032,남도아트빌라B,2024-03-04,14000,25.86,21.0,2.0,,,1991,연립다세대,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,0075,0057,풀내음파크빌(75-57),2024-03-04,21000,51.41,30.0,2.0,,,2014,연립다세대,중개거래,서울 도봉구
2024,11440,마포구,12700,상암동,1,대지,1734,0000,상암 한화 오벨리스크,2024-03-04,11000,19.93,25.83,5.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11740,강동구,10700,암사동,1,대지,0413,0000,프라이어팰리스,2024-03-04,120000,84.99,0.0,16.0,,,2007,아파트,중개거래,서울 강동구
2024,11470,양천구,10200,목동,1,대지,0131,0035,프라임,2024-03-04,27000,31.88,28.0,4.0,,,2016,연립다세대,중개거래,서울 영등포구
2024,11380,은평구,10200,녹번동,1,대지,0155,0027,다원쉐르빌,2024-03-04,15500,38.03,19.0,3.0,,,2010,연립다세대,직거래,
2024,11590,동작구,10800,대방동,1,대지,0391,0071,다인캐슬3차,2024-03-04,32700,27.83,17.0,2.0,,,2021,연립다세대,중개거래,서울 동작구
2024,11560,영등포구,11500,당산동5가,1,대지,0009,0002,당산 삼성쉐르빌,2024-03-04,19500,23.11,34.54,8.0,,,2013,오피스텔,중개거래,서울 영등포구
2024,11560,영등포구,11500,당산동5가,1,대지,0009,0002,당산 삼성쉐르빌,2024-03-04,22950,24.12,36.06,19.0,,,2013,오피스텔,중개거래,서울 영등포구
2024,11560,영등포구,11300,당산동3가,1,대지,0564,0000,당산계룡리슈빌1단지,2024-03-04,63000,42.29,0.0,4.0,,,2014,아파트,중개거래,서울 영등포구
2024,11500,강서구,10200,등촌동,1,대지,0713,0000,대동황토방2,2024-03-04,110000,114.99,0.0,12.0,,,2003,아파트,중개거래,서울 강서구
2024,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2024-03-04,54850,58.01,0.0,11.0,,,1988,아파트,중개거래,서울 노원구
2024,11560,영등포구,13000,양평동6가,1,대지,0016,0002,한강아이린,2024-03-04,55000,45.26,31.0,5.0,,,2015,연립다세대,중개거래,서울 영등포구
2024,11500,강서구,10600,내발산동,1,대지,0717,0003,삼호빌라,2024-03-04,16500,36.46,27.0,2.0,,,1990,연립다세대,직거래,
2024,11740,강동구,10500,길동,1,대지,0384,0001,한빛골드빌1차,2024-03-04,65000,72.41,0.0,10.0,,,2001,아파트,중개거래,서울 강동구
2024,11380,은평구,10700,응암동,1,대지,0748,0003,한성벨라트리,2024-03-04,29300,29.93,15.0,3.0,,,2019,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10800,성내동,1,대지,0606,0000,올림픽파크한양수자인,2024-03-04,116000,115.88,0.0,10.0,,,2016,아파트,직거래,
2024,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,2024-03-04,64000,89.46,0.0,3.0,,,1991,아파트,중개거래,경기 광명시
2024,11620,관악구,10100,봉천동,1,대지,0463,0001,더블유에스타워,2024-03-04,17000,19.63,0.0,12.0,,,2013,아파트,직거래,
2024,11740,강동구,10800,성내동,1,대지,0244,0005,한양 립스,2024-03-04,11000,16.37,24.76,3.0,,,2014,오피스텔,중개거래,서울 강동구
2024,11710,송파구,10400,송파동,1,대지,0150,0001,더헤리움,2024-03-04,52000,49.23,26.0,2.0,,,2019,연립다세대,중개거래,서울 송파구
2024,11215,광진구,10500,자양동,1,대지,0662,0016,한양팰리스(662-16),2024-03-04,40000,30.0,18.0,3.0,,,2019,연립다세대,중개거래,서울 광진구
2024,11320,도봉구,10800,도봉동,1,대지,0586,0011,산장빌라1,2024-03-04,13500,39.9,21.0,3.0,,,1987,연립다세대,중개거래,서울 도봉구
2024,11440,마포구,12700,상암동,1,대지,1597,0000,사보이시티디엠씨,2024-03-04,14800,21.65,29.78,9.0,,,2016,오피스텔,중개거래,서울 마포구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성2,2024-03-04,96730,59.89,0.0,11.0,,,1993,아파트,중개거래,서울 동작구
2024,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,2024-03-04,305000,119.89,0.0,3.0,,,2006,아파트,중개거래,서울 강남구
2024,11215,광진구,10700,화양동,1,대지,0111,0012,빌리브 인테라스,2024-03-04,23500,16.88,29.9,12.0,,,2021,오피스텔,중개거래,서울 광진구
2024,11545,금천구,10200,독산동,1,대지,0955,0001,브라운캐슬(955-1),2024-03-04,29800,39.71,26.0,2.0,,,2016,연립다세대,중개거래,서울 금천구
2024,11260,중랑구,10400,묵동,1,대지,0387,0000,브라운스톤태릉,2024-03-04,64200,59.44,0.0,12.0,,,2004,아파트,중개거래,서울 중랑구
2024,11260,중랑구,10100,면목동,1,대지,0468,0032,보성하이츠빌라(B),2024-03-04,18800,36.72,22.0,2.0,,,1992,연립다세대,중개거래,서울 중랑구
2024,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,2024-03-04,55000,43.92,0.0,11.0,,,1997,아파트,중개거래,서울 영등포구
2024,11620,관악구,10200,신림동,1,대지,0497,0005,보라매해담채,2024-03-04,17700,12.89,0.0,12.0,,,2012,아파트,중개거래,서울 관악구
2024,11560,영등포구,13200,신길동,1,대지,4780,0000,보라매경남아너스빌,2024-03-04,79500,59.78,0.0,11.0,,,2005,아파트,중개거래,서울 동작구
2024,11110,종로구,13300,익선동,1,대지,0055,0000,현대뜨레비앙,2024-03-04,42500,48.54,0.0,7.0,,,2003,아파트,중개거래,서울 종로구
2024,11410,서대문구,11900,북가좌동,1,대지,0314,0046,현대렉스빌,2024-03-04,25000,28.95,17.0,3.0,,,2017,연립다세대,직거래,
2024,11440,마포구,10800,대흥동,1,대지,0803,0000,동양엔파트,2024-03-04,105000,84.89,0.0,1.0,,,2007,아파트,중개거래,서울 마포구
2024,11440,마포구,11000,노고산동,1,대지,0107,0036,현대벤처빌,2024-03-04,32500,41.96,0.0,11.0,,,2002,아파트,중개거래,서울 마포구
2024,11290,성북구,11900,동선동4가,1,대지,0295,0004,벨라미아 오피스텔,2024-03-04,13800,21.05,29.82,10.0,,,2011,오피스텔,중개거래,서울 성북구
2024,11230,동대문구,10600,장안동,1,대지,0373,0003,현대썬앤빌601,2024-03-04,10500,21.03,30.08,19.0,,,2015,오피스텔,중개거래,서울 동대문구
2024,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2024-03-04,170000,84.05,0.0,25.0,,,2019,아파트,중개거래,서울 강동구
2024,11305,강북구,10200,번동,1,대지,0521,0020,번동빌라(521-20),2024-03-04,7000,33.12,27.0,-1.0,,,1990,연립다세대,중개거래,서울 강북구
2024,11590,동작구,10200,상도동,1,대지,0302,0017,미소가26차,2024-03-04,30700,37.94,30.0,3.0,,,2018,연립다세대,중개거래,서울 동작구
2024,11740,강동구,10600,둔촌동,1,대지,0098,0008,둔촌동주상복합,2024-03-04,33500,53.09,18.0,5.0,,,1997,연립다세대,중개거래,서울 강동구
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,55500,58.62,34.0,4.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,53850,56.5,33.0,6.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,53200,55.36,32.0,6.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,53100,53.07,31.0,5.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,51550,52.32,30.0,2.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,52050,52.32,30822.0,3.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,48350,49.32,29.0,3.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,47950,49.32,29.0,2.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,49500,49.24,29.0,3.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,49000,49.24,29.0,2.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,45650,48.89,28.0,2.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,46100,48.89,28.0,3.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,44950,47.16,27.0,5.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,45350,47.16,27.0,4.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,43600,45.29,26.0,5.0,,,2024,연립다세대,직거래,
2024,11560,영등포구,13300,대림동,1,대지,1093,0008,미래파크타운,2024-03-04,44000,45.29,26.0,4.0,,,2024,연립다세대,직거래,
2024,11215,광진구,10400,광장동,1,대지,0266,0000,미도,2024-03-04,46000,65.2,41.0,1.0,,,1986,연립다세대,중개거래,서울 광진구
2024,11680,강남구,10100,역삼동,1,대지,0781,0047,목화아트빌라,2024-03-04,119500,65.93,63.0,2.0,,,1989,연립다세대,중개거래,서울 강남구
2024,11470,양천구,10200,목동,1,대지,0902,0000,목동신시가지2,2024-03-04,154000,65.25,0.0,6.0,,,1986,아파트,중개거래,서울 양천구
2024,11410,서대문구,11800,홍은동,1,대지,0332,0011,명지에버빌,2024-03-04,23000,38.36,21.0,2.0,,,2013,연립다세대,중개거래,서울 서대문구
2024,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2024-03-04,54000,41.41,60.89,13.0,,,2007,오피스텔,직거래,
2024,11500,강서구,10200,등촌동,1,대지,0646,0029,계명위너스,2024-03-04,22500,29.69,0.0,3.0,,,2011,아파트,직거래,
2024,11545,금천구,10100,가산동,1,대지,0236,0010,명남더블레스1동2동,2024-03-04,21000,15.96,7.0,11.0,,,2022,연립다세대,직거래,
2024,11260,중랑구,10500,망우동,1,대지,0508,0002,효성 써너스빌 에코,2024-03-04,10800,18.5,26.81,13.0,,,2016,오피스텔,중개거래,서울 중랑구
2024,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2024-03-04,89000,81.05,0.0,6.0,,,2007,아파트,중개거래,서울 동대문구
2024,11440,마포구,10200,공덕동,1,대지,0462,0000,마포공덕파크팰리스Ⅱ,2024-03-04,41800,42.5,64.73,15.0,,,2005,오피스텔,중개거래,서울 마포구
2024,11500,강서구,10300,화곡동,1,대지,1044,0020,우성테마빌(1044-20),2024-03-04,18000,69.2,40.0,4.0,,,2006,연립다세대,중개거래,인천 부평구
2024,11500,강서구,10500,마곡동,1,대지,0773,0000,힐스테이트 에코 마곡역,2024-03-04,18300,19.97,29.4,6.0,,,2017,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,0743,0004,마곡엠밸리7단지,2024-03-04,170000,114.91,0.0,9.0,,,2014,아파트,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,0773,0003,힐스테이트에코동익,2024-03-04,20000,24.57,35.0,13.0,,,2017,오피스텔,중개거래,서울 강서구
2024,11215,광진구,10300,구의동,1,대지,0241,0077,럭키하우스,2024-03-04,25000,53.16,25.0,4.0,,,2003,연립다세대,중개거래,서울 광진구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2024-03-04,237500,84.99,0.0,20.0,,,2008,아파트,중개거래,서울 송파구
2024,11620,관악구,10200,신림동,1,대지,1433,0136,리버파크,2024-03-04,44700,52.66,18.0,8.0,,,2015,연립다세대,중개거래,서울 관악구
2024,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,2024-03-03,155000,121.98,0.0,8.0,,,2014,아파트,중개거래,서울 동대문구
2024,11740,강동구,10300,상일동,1,대지,0521,0000,고덕자이,2024-03-03,88000,48.68,0.0,14.0,,,2021,아파트,중개거래,서울 강동구
2024,11560,영등포구,12400,문래동6가,1,대지,0054,0000,문래미원,2024-03-03,68000,59.4,0.0,10.0,,,1996,아파트,중개거래,서울 영등포구
2024,11410,서대문구,11000,북아현동,1,대지,1009,0000,두산,2024-03-03,78500,59.96,0.0,12.0,,,1999,아파트,중개거래,서울 서대문구
2024,11260,중랑구,10400,묵동,1,대지,0236,0017,에코펠리스,2024-03-03,25500,37.59,21.0,5.0,,,2016,연립다세대,중개거래,서울 중랑구
2024,11380,은평구,10900,신사동,1,대지,0297,0000,신사씨티,2024-03-03,41000,58.09,0.0,12.0,,,1993,아파트,중개거래,서울 은평구
2024,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,2024-03-03,57500,68.13,0.0,4.0,,,1998,아파트,중개거래,서울 성북구
2024,11110,종로구,17100,명륜2가,1,대지,0004,0000,아남1,2024-03-03,124000,84.9,0.0,18.0,,,1995,아파트,중개거래,서울 종로구
2024,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),2024-03-03,75000,84.84,0.0,20.0,,,2003,아파트,중개거래,서울 강북구
2024,11260,중랑구,10100,면목동,1,대지,1545,0000,사가정센트럴아이파크,2024-03-03,95000,59.78,0.0,22.0,,,2020,아파트,중개거래,서울 중랑구
2024,11230,동대문구,10400,전농동,1,대지,0124,0036,더하이브,2024-03-03,53000,42.8,26.0,2.0,,,2022,연립다세대,중개거래,서울 광진구
2024,11380,은평구,10800,역촌동,1,대지,0002,0001,고도아파트,2024-03-03,55000,50.82,0.0,7.0,,,2021,아파트,중개거래,서울 은평구
2024,11290,성북구,10300,돈암동,1,대지,0001,0000,돈암현대아파트,2024-03-03,43000,41.58,0.0,11.0,,,1991,아파트,중개거래,서울 성북구
2024,11560,영등포구,11300,당산동3가,1,대지,0566,0000,당산계룡리슈빌2단지,2024-03-03,61500,38.77,0.0,15.0,,,2014,아파트,중개거래,서울 영등포구
2024,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,2024-03-03,75300,59.98,0.0,12.0,,,2018,아파트,중개거래,서울 은평구
2024,11500,강서구,10500,마곡동,1,대지,0760,0002,마곡나루역캐슬파크,2024-03-03,22000,26.22,35.78,14.0,,,2016,오피스텔,중개거래,서울 강서구
2024,11650,서초구,10100,방배동,1,대지,2233,0000,방배3차현대홈타운,2024-03-03,201000,123.35,0.0,10.0,,,2004,아파트,중개거래,서울 서초구
2024,11260,중랑구,10400,묵동,1,대지,0237,0075,성원하이츠(237-75),2024-03-03,32700,49.42,28.0,5.0,,,2015,연립다세대,중개거래,서울 중랑구
2024,11320,도봉구,10500,쌍문동,1,대지,0075,0032,레미안아트빌(B동),2024-03-03,36900,58.98,34.0,3.0,,,2022,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,2024-03-03,122450,84.15,0.0,10.0,,,2019,아파트,중개거래,서울 강동구
2024,11380,은평구,10300,불광동,1,대지,0312,0045,젤라빌리지(312-45),2024-03-03,27500,51.84,26.0,3.0,,,1995,연립다세대,중개거래,서울 은평구
2024,11620,관악구,10100,봉천동,1,대지,0180,0179,세하빌라2차,2024-03-02,24800,55.35,25.0,4.0,,,1993,연립다세대,중개거래,서울 관악구
2024,11215,광진구,10500,자양동,1,대지,0595,0019,(595-19),2024-03-02,39000,27.06,22.0,4.0,,,2007,연립다세대,중개거래,서울 광진구
2024,11290,성북구,13500,종암동,1,대지,0104,0001,종암에스케이,2024-03-02,63300,59.86,0.0,9.0,,,1999,아파트,중개거래,서울 성북구
2024,11305,강북구,10300,수유동,1,대지,0305,0006,백학맨션,2024-03-02,21000,59.86,29.0,3.0,,,2002,연립다세대,중개거래,서울 강북구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-02,40000,44.64,0.0,2.0,,,1998,아파트,중개거래,서울 구로구
2024,11500,강서구,10900,방화동,1,대지,0876,0000,마곡우림필유아파트,2024-03-02,79000,84.53,0.0,10.0,,,2003,아파트,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,0685,0222,주공1,2024-03-02,81500,84.17,0.0,12.0,,,1986,아파트,중개거래,서울 구로구
2024,11290,성북구,13300,정릉동,1,대지,0162,0017,엘렌시아,2024-03-02,25000,29.91,23.0,4.0,,,2021,연립다세대,중개거래,서울 성북구
2024,11710,송파구,11300,거여동,1,대지,0294,0000,거여5단지,2024-03-02,75000,59.74,0.0,6.0,,,1997,아파트,중개거래,서울 송파구
2024,11650,서초구,10600,잠원동,1,대지,0158,0000,래미안신반포팰리스,2024-03-02,297500,84.49,0.0,13.0,,,2016,아파트,중개거래,서울 서초구
2024,11380,은평구,10700,응암동,1,대지,0091,0007,CJ드림시티,2024-03-02,12000,24.84,34.07,3.0,,,2004,오피스텔,중개거래,서울 은평구
2024,11590,동작구,10200,상도동,1,대지,0302,0021,동방빌라(302-21),2024-03-02,16000,62.51,35.0,-1.0,,,1997,연립다세대,중개거래,서울 동작구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-03-02,191000,84.98,0.0,6.0,,,2018,아파트,중개거래,서울 송파구
2024,11710,송파구,10800,문정동,1,대지,0639,0005,힐스테이트에코송파,2024-03-02,19000,21.06,31.38,18.0,,,2017,오피스텔,중개거래,서울 송파구
2024,11470,양천구,10200,목동,1,대지,0903,0000,목동신시가지3,2024-03-02,198000,95.74,0.0,5.0,,,1986,아파트,중개거래,서울 양천구
2024,11620,관악구,10100,봉천동,1,대지,1666,0051,더헤르미온,2024-03-02,25000,16.93,26.07,10.0,,,2021,오피스텔,중개거래,서울 관악구
2024,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,2024-03-02,146800,74.19,0.0,3.0,,,1987,아파트,중개거래,서울 양천구
2024,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2024-03-02,105000,79.78,0.0,10.0,,,2002,아파트,중개거래,서울 영등포구
2024,11260,중랑구,10600,신내동,1,대지,0618,0000,동성3,2024-03-02,47000,59.4,0.0,22.0,,,1997,아파트,중개거래,서울 중랑구
2024,11560,영등포구,12500,양평동1가,1,대지,0020,0000,신동아,2024-03-02,69000,50.81,0.0,11.0,,,1982,아파트,중개거래,서울 영등포구
2024,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2024-03-02,74000,84.96,0.0,2.0,,,2000,아파트,중개거래,서울 관악구
2024,11740,강동구,10100,명일동,1,대지,0332,0000,명일엘지,2024-03-02,90000,84.9,0.0,6.0,,,1999,아파트,중개거래,서울 강동구
2024,11650,서초구,10600,잠원동,1,대지,0159,0000,아크로리버뷰신반포,2024-03-02,345000,84.82,0.0,7.0,,,2018,아파트,중개거래,서울 서초구
2024,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,2024-03-02,116000,59.29,0.0,7.0,,,2019,아파트,중개거래,서울 강동구
2024,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,2024-03-02,69900,59.58,0.0,2.0,,,2004,아파트,중개거래,서울 관악구
2024,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,2024-03-02,7800,16.98,26.58,12.0,,,2004,오피스텔,중개거래,서울 영등포구
2024,11320,도봉구,10700,창동,1,대지,0581,0041,북한산파크빌,2024-03-02,32800,55.92,27.0,4.0,,,2015,연립다세대,중개거래,서울 도봉구
2024,11530,구로구,10200,구로동,1,대지,0560,0000,신도림현대,2024-03-02,81500,80.01,0.0,21.0,,,1994,아파트,중개거래,서울 구로구
2024,11410,서대문구,11100,홍제동,1,대지,0461,0000,홍제삼성래미안,2024-03-02,69000,60.0,0.0,2.0,,,2001,아파트,중개거래,서울 서대문구
2024,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,2024-03-02,120000,84.15,0.0,4.0,,,2019,아파트,중개거래,서울 강동구
2024,11260,중랑구,10100,면목동,1,대지,1548,0000,쌍용더플래티넘용마산,2024-03-02,104000,84.97,0.0,10.0,,,2020,아파트,중개거래,서울 중랑구
2024,11410,서대문구,11100,홍제동,1,대지,0461,0000,홍제삼성래미안,2024-03-02,43000,32.76,0.0,1.0,,,2001,아파트,중개거래,서울 서대문구
2024,11560,영등포구,11500,당산동5가,1,대지,0033,0001,당산역 한강포스빌,2024-03-02,30500,49.43,69.67,12.0,,,2005,오피스텔,중개거래,서울 영등포구
2024,11710,송파구,10300,풍납동,1,대지,0413,0001,현대1,2024-03-02,121000,83.02,0.0,12.0,,,1995,아파트,중개거래,서울 송파구
2024,11530,구로구,10700,개봉동,1,대지,0198,0002,대흥빌리지제1동,2024-03-02,35900,52.12,31.0,2.0,,,2016,연립다세대,중개거래,서울 구로구
2024,11530,구로구,10600,고척동,1,대지,0334,0000,벽산,2024-03-02,62000,84.88,0.0,8.0,,,2003,아파트,직거래,
2024,11200,성동구,11300,옥수동,1,대지,0528,0000,옥수파크힐스101동~116동,2024-03-02,173000,84.3,0.0,3.0,,,2016,아파트,중개거래,서울 성동구
2024,11350,노원구,10600,중계동,1,대지,0369,0000,주공2,2024-03-02,32700,44.52,0.0,1.0,,,1992,아파트,중개거래,서울 노원구
2024,11545,금천구,10200,독산동,1,대지,0886,0006,더하우스비동,2024-03-02,37000,53.72,22.0,6.0,,,2017,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10200,상도동,1,대지,0407,0000,현대(관악),2024-03-02,83500,84.78,0.0,6.0,,,1992,아파트,중개거래,서울 관악구
2024,11200,성동구,10700,행당동,1,대지,0380,0000,서울숲리버뷰자이,2024-03-02,144500,59.97,0.0,16.0,,,2018,아파트,중개거래,서울 성동구
2024,11380,은평구,10900,신사동,1,대지,0241,0002,벨로스아파트,2024-03-02,48200,78.37,0.0,8.0,,,2019,아파트,중개거래,서울 은평구
2024,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,2024-03-02,132200,59.84,0.0,6.0,,,2012,아파트,중개거래,서울 성동구
2024,11230,동대문구,10600,장안동,1,대지,0415,0010,글로벌팰리스,2024-03-02,30000,28.27,0.0,13.0,,,2019,아파트,중개거래,서울 동대문구
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2024-03-02,148000,84.93,0.0,11.0,,,2020,아파트,중개거래,서울 강동구
2024,11440,마포구,10200,공덕동,1,대지,0043,0000,공덕2삼성래미안,2024-03-02,132500,84.94,0.0,8.0,,,2004,아파트,중개거래,서울 마포구
2024,11140,중구,16300,흥인동,1,대지,0003,0004,aaa,2024-03-02,63800,69.39,0.0,18.0,,,1994,아파트,중개거래,서울 중구
2024,11500,강서구,10300,화곡동,1,대지,0920,0016,청솔펠리스,2024-03-02,9800,19.79,32.3,5.0,,,2012,오피스텔,중개거래,서울 강서구
2024,11260,중랑구,10100,면목동,1,대지,1521,0000,두원,2024-03-02,49000,59.31,0.0,24.0,,,1998,아파트,중개거래,서울 중랑구
2024,11680,강남구,11800,도곡동,1,대지,0953,0001,SK허브프리모,2024-03-02,89600,67.57,0.0,5.0,,,2006,아파트,중개거래,서울 강남구
2024,11680,강남구,11200,자곡동,1,대지,0596,0000,강남 더샵라르고,2024-03-02,15600,23.28,30.76,6.0,,,2014,오피스텔,중개거래,서울 강남구
2024,11215,광진구,10500,자양동,1,대지,0598,0002,오렌지하우스(598-2),2024-03-02,64400,41.71,26.0,2.0,,,2021,연립다세대,중개거래,서울 광진구
2024,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,2024-03-02,82500,84.78,0.0,7.0,,,1999,아파트,중개거래,서울 서대문구
2024,11440,마포구,11400,창전동,1,대지,0442,0000,서강오벨리스크스위트,2024-03-02,105000,84.96,0.0,13.0,,,2007,아파트,중개거래,서울 서대문구
2024,11305,강북구,10100,미아동,1,대지,1356,0000,경남아너스빌(1356-0),2024-03-02,59000,59.96,0.0,13.0,,,2003,아파트,중개거래,서울 강북구
2024,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),2024-03-02,51000,49.94,0.0,2.0,,,1990,아파트,중개거래,서울 도봉구
2024,11560,영등포구,13200,신길동,1,대지,0365,0000,우성1,2024-03-02,102000,83.64,0.0,5.0,,,1986,아파트,중개거래,서울 구로구
2024,11545,금천구,10200,독산동,1,대지,0378,0233,아이수빌라,2024-03-02,29900,28.12,17.0,5.0,,,2022,연립다세대,직거래,
2024,11560,영등포구,13200,신길동,1,대지,0365,0000,우성1,2024-03-02,90000,83.64,0.0,5.0,,,1986,아파트,중개거래,서울 구로구
2024,11305,강북구,10300,수유동,1,대지,0095,0007,수유동이테크밸리오피스텔,2024-03-02,12800,36.78,54.91,11.0,,,2005,오피스텔,중개거래,서울 강북구
2024,11440,마포구,10400,도화동,1,대지,0353,0000,현대홈타운,2024-03-02,102500,84.95,0.0,2.0,,,2000,아파트,중개거래,서울 마포구
